date,isin,nav
2017-03-28,IE0004621052,4.1510
2017-03-29,IE0004621052,4.1990
2017-03-30,IE0004621052,4.2080
2017-03-31,IE0004621052,4.2180
2017-04-03,IE0004621052,4.2270
2017-04-04,IE0004621052,4.2210
2017-04-05,IE0004621052,4.2070
2017-04-06,IE0004621052,4.2070
2017-04-07,IE0004621052,4.2200
2017-04-10,IE0004621052,4.2230
2017-04-11,IE0004621052,4.1960
2017-04-12,IE0004621052,4.1820
2017-04-13,IE0004621052,4.1600
2017-04-18,IE0004621052,4.1630
2017-04-19,IE0004621052,4.1560
2017-04-20,IE0004621052,4.1730
2017-04-21,IE0004621052,4.2000
2017-04-24,IE0004621052,4.1950
2017-04-26,IE0004621052,4.2100
2017-04-27,IE0004621052,4.2370
2017-04-28,IE0004621052,4.2380
2017-05-02,IE0004621052,4.2820
2017-05-03,IE0004621052,4.2740
2017-05-04,IE0004621052,4.2680
2017-05-05,IE0004621052,4.2670
2017-05-08,IE0004621052,4.3040
2017-05-09,IE0004621052,4.3220
2017-05-10,IE0004621052,4.3460
2017-05-11,IE0004621052,4.3390
2017-05-12,IE0004621052,4.3280
2017-05-15,IE0004621052,4.3360
2017-05-16,IE0004621052,4.3210
2017-05-17,IE0004621052,4.1950
2017-05-18,IE0004621052,4.2150
2017-05-19,IE0004621052,4.2120
2017-05-22,IE0004621052,4.2300
2017-05-23,IE0004621052,4.2420
2017-05-24,IE0004621052,4.2800
2017-05-26,IE0004621052,4.3090
2017-05-29,IE0004621052,4.3100
2017-05-30,IE0004621052,4.3200
2017-05-31,IE0004621052,4.2880
2017-06-01,IE0004621052,4.3150
2017-06-06,IE0004621052,4.3340
2017-06-07,IE0004621052,4.3440
2017-06-08,IE0004621052,4.3720
2017-06-09,IE0004621052,4.2910
2017-06-12,IE0004621052,4.2450
2017-06-13,IE0004621052,4.2790
2017-06-14,IE0004621052,4.2360
2017-06-15,IE0004621052,4.2580
2017-06-16,IE0004621052,4.2400
2017-06-19,IE0004621052,4.3150
2017-06-20,IE0004621052,4.3020
2017-06-21,IE0004621052,4.3220
2017-06-22,IE0004621052,4.3230
2017-06-26,IE0004621052,4.3130
2017-06-27,IE0004621052,4.2190
2017-06-28,IE0004621052,4.2320
2017-06-29,IE0004621052,4.1370
2017-06-30,IE0004621052,4.1360
2017-07-03,IE0004621052,4.1200
2017-07-04,IE0004621052,4.1220
2017-07-05,IE0004621052,4.1690
2017-07-06,IE0004621052,4.1090
2017-07-07,IE0004621052,4.1550
2017-07-10,IE0004621052,4.1900
2017-07-11,IE0004621052,4.1920
2017-07-12,IE0004621052,4.2460
2017-07-13,IE0004621052,4.2620
2017-07-14,IE0004621052,4.2780
2017-07-17,IE0004621052,4.2690
2017-07-18,IE0004621052,4.2430
2017-07-19,IE0004621052,4.2920
2017-07-20,IE0004621052,4.2580
2017-07-21,IE0004621052,4.2390
2017-07-24,IE0004621052,4.2470
2017-07-25,IE0004621052,4.2370
2017-07-26,IE0004621052,4.2560
2017-07-27,IE0004621052,4.2220
2017-07-28,IE0004621052,4.1840
2017-07-31,IE0004621052,4.1510
2017-08-01,IE0004621052,4.1650
2017-08-02,IE0004621052,4.1550
2017-08-03,IE0004621052,4.1390
2017-08-04,IE0004621052,4.1880
2017-08-08,IE0004621052,4.2030
2017-08-09,IE0004621052,4.1920
2017-08-10,IE0004621052,4.1170
2017-08-11,IE0004621052,4.1260
2017-08-14,IE0004621052,4.1820
2017-08-16,IE0004621052,4.2320
2017-08-17,IE0004621052,4.1520
2017-08-18,IE0004621052,4.1440
2017-08-21,IE0004621052,4.1180
2017-08-22,IE0004621052,4.1870
2017-08-23,IE0004621052,4.1650
2017-08-24,IE0004621052,4.1620
2017-08-25,IE0004621052,4.1360
2017-08-28,IE0004621052,4.1170
2017-08-29,IE0004621052,4.1050
2017-08-30,IE0004621052,4.1720
2017-08-31,IE0004621052,4.2120
2017-09-01,IE0004621052,4.2140
2017-09-04,IE0004621052,4.2000
2017-09-05,IE0004621052,4.1640
2017-09-06,IE0004621052,4.1660
2017-09-07,IE0004621052,4.1680
2017-09-08,IE0004621052,4.1370
2017-09-11,IE0004621052,4.2060
2017-09-12,IE0004621052,4.2250
2017-09-13,IE0004621052,4.2340
2017-09-14,IE0004621052,4.2370
2017-09-15,IE0004621052,4.2170
2017-09-18,IE0004621052,4.2230
2017-09-19,IE0004621052,4.2330
2017-09-20,IE0004621052,4.2140
2017-09-21,IE0004621052,4.2140
2017-09-22,IE0004621052,4.2040
2017-09-25,IE0004621052,4.1860
2017-09-26,IE0004621052,4.2250
2017-09-27,IE0004621052,4.2780
2017-09-28,IE0004621052,4.2720
2017-09-29,IE0004621052,4.2870
2017-10-02,IE0004621052,4.3250
2017-10-03,IE0004621052,4.3290
2017-10-04,IE0004621052,4.3200
2017-10-05,IE0004621052,4.3720
2017-10-06,IE0004621052,4.3780
2017-10-09,IE0004621052,4.3850
2017-10-10,IE0004621052,4.3620
2017-10-11,IE0004621052,4.3680
2017-10-12,IE0004621052,4.3690
2017-10-13,IE0004621052,4.3930
2017-10-17,IE0004621052,4.4320
2017-10-18,IE0004621052,4.4340
2017-10-19,IE0004621052,4.4020
2017-10-20,IE0004621052,4.4500
2017-10-23,IE0004621052,4.4560
2017-10-24,IE0004621052,4.4610
2017-10-25,IE0004621052,4.4320
2017-10-26,IE0004621052,4.4800
2017-10-27,IE0004621052,4.6280
2017-10-31,IE0004621052,4.6270
2017-11-02,IE0004621052,4.6300
2017-11-03,IE0004621052,4.6800
2017-11-06,IE0004621052,4.7050
2017-11-07,IE0004621052,4.7150
2017-11-08,IE0004621052,4.7320
2017-11-09,IE0004621052,4.6750
2017-11-10,IE0004621052,4.6560
2017-11-13,IE0004621052,4.6500
2017-11-14,IE0004621052,4.6100
2017-11-15,IE0004621052,4.5610
2017-11-16,IE0004621052,4.6280
2017-11-17,IE0004621052,4.6030
2017-11-20,IE0004621052,4.6270
2017-11-21,IE0004621052,4.6820
2017-11-22,IE0004621052,4.6470
2017-11-23,IE0004621052,4.6270
2017-11-24,IE0004621052,4.6130
2017-11-27,IE0004621052,4.6170
2017-11-28,IE0004621052,4.6400
2017-11-29,IE0004621052,4.5380
2017-11-30,IE0004621052,4.5370
2017-12-01,IE0004621052,4.5270
2017-12-04,IE0004621052,4.4560
2017-12-05,IE0004621052,4.4690
2017-12-06,IE0004621052,4.5070
2017-12-07,IE0004621052,4.5370
2017-12-11,IE0004621052,4.5810
2017-12-12,IE0004621052,4.5940
2017-12-13,IE0004621052,4.5870
2017-12-14,IE0004621052,4.5780
2017-12-15,IE0004621052,4.6250
2017-12-18,IE0004621052,4.6470
2017-12-19,IE0004621052,4.6270
2017-12-20,IE0004621052,4.5950
2017-12-21,IE0004621052,4.5920
2017-12-22,IE0004621052,4.5970
2017-12-28,IE0004621052,4.5450
2017-12-29,IE0004621052,4.4990
2018-01-02,IE0004621052,4.5380
2018-01-03,IE0004621052,4.5910
2018-01-04,IE0004621052,4.6050
2018-01-05,IE0004621052,4.6640
2018-01-08,IE0004621052,4.7020
2018-01-09,IE0004621052,4.7130
2018-01-10,IE0004621052,4.6830
2018-01-11,IE0004621052,4.6760
2018-01-12,IE0004621052,4.6620
2018-01-15,IE0004621052,4.6240
2018-01-16,IE0004621052,4.6270
2018-01-17,IE0004621052,4.6840
2018-01-18,IE0004621052,4.6960
2018-01-19,IE0004621052,4.7150
2018-01-22,IE0004621052,4.7390
2018-01-23,IE0004621052,4.7550
2018-01-24,IE0004621052,4.6860
2018-01-25,IE0004621052,4.6340
2018-01-26,IE0004621052,4.7210
2018-01-29,IE0004621052,4.7150
2018-01-30,IE0004621052,4.6500
2018-01-31,IE0004621052,4.6580
2018-02-01,IE0004621052,4.6590
2018-02-02,IE0004621052,4.5520
2018-02-05,IE0004621052,4.4000
2018-02-06,IE0004621052,4.4970
2018-02-07,IE0004621052,4.4740
2018-02-08,IE0004621052,4.3290
2018-02-09,IE0004621052,4.4090
2018-02-12,IE0004621052,4.4640
2018-02-13,IE0004621052,4.4500
2018-02-14,IE0004621052,4.5080
2018-02-15,IE0004621052,4.5610
2018-02-16,IE0004621052,4.5660
2018-02-19,IE0004621052,4.5850
2018-02-20,IE0004621052,4.6140
2018-02-21,IE0004621052,4.6000
2018-02-22,IE0004621052,4.5980
2018-02-23,IE0004621052,4.6890
2018-02-26,IE0004621052,4.7540
2018-02-27,IE0004621052,4.7380
2018-02-28,IE0004621052,4.7240
2018-03-01,IE0004621052,4.6540
2018-03-02,IE0004621052,4.6410
2018-03-05,IE0004621052,4.6730
2018-03-06,IE0004621052,4.6680
2018-03-07,IE0004621052,4.6900
2018-03-08,IE0004621052,4.7400
2018-03-09,IE0004621052,4.8230
2018-03-12,IE0004621052,4.8420
2018-03-13,IE0004621052,4.7660
2018-03-14,IE0004621052,4.7780
2018-03-15,IE0004621052,4.7960
2018-03-16,IE0004621052,4.8020
2018-03-20,IE0004621052,4.7120
2018-03-21,IE0004621052,4.6940
2018-03-22,IE0004621052,4.5750
2018-03-23,IE0004621052,4.4420
2018-03-26,IE0004621052,4.5500
2018-03-27,IE0004621052,4.4460
2018-03-28,IE0004621052,4.4170
2018-03-29,IE0004621052,4.5120
2018-04-03,IE0004621052,4.4600
2018-04-04,IE0004621052,4.4900
2018-04-05,IE0004621052,4.5360
2018-04-06,IE0004621052,4.4300
2018-04-09,IE0004621052,4.4440
2018-04-10,IE0004621052,4.5250
2018-04-11,IE0004621052,4.4950
2018-04-12,IE0004621052,4.5630
2018-04-13,IE0004621052,4.5460
2018-04-16,IE0004621052,4.5580
2018-04-17,IE0004621052,4.6470
2018-04-18,IE0004621052,4.6310
2018-04-19,IE0004621052,4.5880
2018-04-20,IE0004621052,4.5620
2018-04-23,IE0004621052,4.5640
2018-04-24,IE0004621052,4.4960
2018-04-26,IE0004621052,4.6050
2018-04-27,IE0004621052,4.6010
2018-04-30,IE0004621052,4.5880
2018-05-02,IE0004621052,4.6750
2018-05-03,IE0004621052,4.6880
2018-05-04,IE0004621052,4.7700
2018-05-08,IE0004621052,4.8460
2018-05-09,IE0004621052,4.9000
2018-05-11,IE0004621052,4.9110
2018-05-14,IE0004621052,4.9010
2018-05-15,IE0004621052,4.8980
2018-05-16,IE0004621052,4.9410
2018-05-17,IE0004621052,4.9220
2018-05-18,IE0004621052,4.9110
2018-05-22,IE0004621052,4.9300
2018-05-23,IE0004621052,4.9890
2018-05-24,IE0004621052,4.9770
2018-05-25,IE0004621052,5.0050
2018-05-28,IE0004621052,5.0160
2018-05-29,IE0004621052,5.0060
2018-05-30,IE0004621052,5.0170
2018-05-31,IE0004621052,4.9970
2018-06-01,IE0004621052,5.0790
2018-06-05,IE0004621052,5.1400
2018-06-06,IE0004621052,5.1180
2018-06-07,IE0004621052,5.0540
2018-06-08,IE0004621052,5.0790
2018-06-11,IE0004621052,5.0640
2018-06-12,IE0004621052,5.0970
2018-06-13,IE0004621052,5.0960
2018-06-14,IE0004621052,5.1730
2018-06-15,IE0004621052,5.1670
2018-06-18,IE0004621052,5.1720
2018-06-19,IE0004621052,5.1530
2018-06-20,IE0004621052,5.1640
2018-06-21,IE0004621052,5.1130
2018-06-22,IE0004621052,5.0790
2018-06-25,IE0004621052,4.9490
2018-06-26,IE0004621052,4.9740
2018-06-27,IE0004621052,4.9360
2018-06-28,IE0004621052,4.9790
2018-06-29,IE0004621052,4.9460
2018-07-02,IE0004621052,5.0050
2018-07-03,IE0004621052,4.9380
2018-07-04,IE0004621052,4.9300
2018-07-05,IE0004621052,4.9690
2018-07-06,IE0004621052,5.0040
2018-07-09,IE0004621052,5.0440
2018-07-10,IE0004621052,5.0750
2018-07-11,IE0004621052,5.0470
2018-07-12,IE0004621052,5.1380
2018-07-13,IE0004621052,5.1460
2018-07-16,IE0004621052,5.1160
2018-07-17,IE0004621052,5.1620
2018-07-18,IE0004621052,5.1850
2018-07-19,IE0004621052,5.1790
2018-07-20,IE0004621052,5.1440
2018-07-23,IE0004621052,5.1620
2018-07-24,IE0004621052,5.1790
2018-07-25,IE0004621052,5.2540
2018-07-26,IE0004621052,5.1960
2018-07-27,IE0004621052,5.1130
2018-07-30,IE0004621052,5.0050
2018-07-31,IE0004621052,5.0160
2018-08-01,IE0004621052,5.0590
2018-08-02,IE0004621052,5.1390
2018-08-03,IE0004621052,5.1600
2018-08-07,IE0004621052,5.2010
2018-08-08,IE0004621052,5.2130
2018-08-09,IE0004621052,5.2260
2018-08-10,IE0004621052,5.2400
2018-08-13,IE0004621052,5.2310
2018-08-14,IE0004621052,5.2790
2018-08-16,IE0004621052,5.2260
2018-08-17,IE0004621052,5.2240
2018-08-20,IE0004621052,5.2150
2018-08-21,IE0004621052,5.1870
2018-08-22,IE0004621052,5.1810
2018-08-23,IE0004621052,5.1990
2018-08-24,IE0004621052,5.2340
2018-08-27,IE0004621052,5.2660
2018-08-28,IE0004621052,5.2570
2018-08-29,IE0004621052,5.3070
2018-08-30,IE0004621052,5.3070
2018-08-31,IE0004621052,5.3180
2018-09-03,IE0004621052,5.3190
2018-09-04,IE0004621052,5.3300
2018-09-05,IE0004621052,5.2170
2018-09-06,IE0004621052,5.1760
2018-09-07,IE0004621052,5.1790
2018-09-10,IE0004621052,5.1910
2018-09-11,IE0004621052,5.2280
2018-09-12,IE0004621052,5.1880
2018-09-13,IE0004621052,5.2110
2018-09-14,IE0004621052,5.2260
2018-09-17,IE0004621052,5.1550
2018-09-18,IE0004621052,5.1820
2018-09-19,IE0004621052,5.1900
2018-09-20,IE0004621052,5.2060
2018-09-21,IE0004621052,5.1910
2018-09-24,IE0004621052,5.1950
2018-09-25,IE0004621052,5.2050
2018-09-26,IE0004621052,5.2110
2018-09-27,IE0004621052,5.2580
2018-09-28,IE0004621052,5.2880
2018-10-01,IE0004621052,5.3140
2018-10-02,IE0004621052,5.3170
2018-10-03,IE0004621052,5.3370
2018-10-04,IE0004621052,5.2550
2018-10-05,IE0004621052,5.1980
2018-10-08,IE0004621052,5.1540
2018-10-09,IE0004621052,5.1530
2018-10-10,IE0004621052,4.9130
2018-10-11,IE0004621052,4.8500
2018-10-12,IE0004621052,4.9700
2018-10-15,IE0004621052,4.8990
2018-10-16,IE0004621052,5.0370
2018-10-17,IE0004621052,5.0470
2018-10-18,IE0004621052,4.9590
2018-10-19,IE0004621052,4.9410
2018-10-22,IE0004621052,4.9810
2018-10-23,IE0004621052,4.9520
2018-10-24,IE0004621052,4.7800
2018-10-25,IE0004621052,4.9140
2018-10-26,IE0004621052,4.8270
2018-10-30,IE0004621052,4.8080
2018-10-31,IE0004621052,4.9410
2018-11-02,IE0004621052,4.9230
2018-11-05,IE0004621052,4.8890
2018-11-06,IE0004621052,4.9130
2018-11-08,IE0004621052,5.0030
2018-11-09,IE0004621052,4.9530
2018-11-12,IE0004621052,4.8480
2018-11-13,IE0004621052,4.8410
2018-11-14,IE0004621052,4.7990
2018-11-15,IE0004621052,4.8810
2018-11-16,IE0004621052,4.8290
2018-11-19,IE0004621052,4.6470
2018-11-20,IE0004621052,4.5940
2018-11-21,IE0004621052,4.6380
2018-11-22,IE0004621052,4.6320
2018-11-23,IE0004621052,4.6240
2018-11-26,IE0004621052,4.7170
2018-11-27,IE0004621052,4.7380
2018-11-28,IE0004621052,4.8580
2018-11-29,IE0004621052,4.8070
2018-11-30,IE0004621052,4.8620
2018-12-03,IE0004621052,4.9260
2018-12-04,IE0004621052,4.7580
2018-12-05,IE0004621052,4.7530
2018-12-06,IE0004621052,4.7450
2018-12-07,IE0004621052,4.6190
2018-12-10,IE0004621052,4.6530
2018-12-11,IE0004621052,4.6720
2018-12-12,IE0004621052,4.7160
2018-12-13,IE0004621052,4.6940
2018-12-14,IE0004621052,4.6410
2018-12-17,IE0004621052,4.5230
2018-12-18,IE0004621052,4.5400
2018-12-19,IE0004621052,4.4600
2018-12-20,IE0004621052,4.3850
2018-12-21,IE0004621052,4.2720
2018-12-24,IE0004621052,4.2080
2018-12-28,IE0004621052,4.4330
2018-12-31,IE0004621052,4.4680
2019-01-02,IE0004621052,4.4880
2019-01-03,IE0004621052,4.3770
2019-01-04,IE0004621052,4.5190
2019-01-07,IE0004621052,4.5560
2019-01-08,IE0004621052,4.6020
2019-01-09,IE0004621052,4.6080
2019-01-10,IE0004621052,4.6190
2019-01-11,IE0004621052,4.6360
2019-01-14,IE0004621052,4.6070
2019-01-15,IE0004621052,4.6870
2019-01-16,IE0004621052,4.6940
2019-01-17,IE0004621052,4.7220
2019-01-18,IE0004621052,4.7820
2019-01-21,IE0004621052,4.7840
2019-01-22,IE0004621052,4.7020
2019-01-23,IE0004621052,4.7020
2019-01-24,IE0004621052,4.7720
2019-01-25,IE0004621052,4.8290
2019-01-28,IE0004621052,4.7600
2019-01-29,IE0004621052,4.7300
2019-01-30,IE0004621052,4.8310
2019-01-31,IE0004621052,4.8770
2019-02-01,IE0004621052,4.8940
2019-02-04,IE0004621052,4.9560
2019-02-05,IE0004621052,4.9960
2019-02-06,IE0004621052,5.0040
2019-02-07,IE0004621052,4.9560
2019-02-08,IE0004621052,4.9980
2019-02-11,IE0004621052,5.0380
2019-02-12,IE0004621052,5.1050
2019-02-13,IE0004621052,5.1240
2019-02-14,IE0004621052,5.1400
2019-02-15,IE0004621052,5.1590
2019-02-18,IE0004621052,5.1440
2019-02-19,IE0004621052,5.1490
2019-02-20,IE0004621052,5.1610
2019-02-21,IE0004621052,5.1610
2019-02-22,IE0004621052,5.2270
2019-02-25,IE0004621052,5.2380
2019-02-26,IE0004621052,5.2290
2019-02-27,IE0004621052,5.2050
2019-02-28,IE0004621052,5.1830
2019-03-01,IE0004621052,5.2090
2019-03-04,IE0004621052,5.2120
2019-03-05,IE0004621052,5.2080
2019-03-06,IE0004621052,5.1710
2019-03-07,IE0004621052,5.1540
2019-03-08,IE0004621052,5.1400
2019-03-11,IE0004621052,5.2430
2019-03-12,IE0004621052,5.2310
2019-03-13,IE0004621052,5.2370
2019-03-14,IE0004621052,5.2160
2019-03-15,IE0004621052,5.2480
2019-03-19,IE0004621052,5.2690
2019-03-20,IE0004621052,5.2730
2019-03-21,IE0004621052,5.3630
2019-03-22,IE0004621052,5.2650
2019-03-25,IE0004621052,5.2280
2019-03-26,IE0004621052,5.2650
2019-03-27,IE0004621052,5.2340
2019-03-28,IE0004621052,5.2510
2019-03-29,IE0004621052,5.3120
2019-04-01,IE0004621052,5.3870
2019-04-02,IE0004621052,5.4250
2019-04-03,IE0004621052,5.4640
2019-04-04,IE0004621052,5.4610
2019-04-05,IE0004621052,5.4870
2019-04-08,IE0004621052,5.4800
2019-04-09,IE0004621052,5.4680
2019-04-10,IE0004621052,5.5260
2019-04-11,IE0004621052,5.5220
2019-04-12,IE0004621052,5.5500
2019-04-15,IE0004621052,5.5340
2019-04-16,IE0004621052,5.5800
2019-04-17,IE0004621052,5.5670
2019-04-18,IE0004621052,5.6030
2019-04-23,IE0004621052,5.6990
2019-04-24,IE0004621052,5.6930
2019-04-26,IE0004621052,5.7220
2019-04-29,IE0004621052,5.7250
2019-04-30,IE0004621052,5.6990
2019-05-02,IE0004621052,5.6710
2019-05-03,IE0004621052,5.7410
2019-05-07,IE0004621052,5.5770
2019-05-08,IE0004621052,5.5510
2019-05-10,IE0004621052,5.4950
2019-05-13,IE0004621052,5.3120
2019-05-14,IE0004621052,5.4070
2019-05-15,IE0004621052,5.4750
2019-05-16,IE0004621052,5.5010
2019-05-17,IE0004621052,5.4340
2019-05-20,IE0004621052,5.3180
2019-05-21,IE0004621052,5.3690
2019-05-22,IE0004621052,5.3780
2019-05-23,IE0004621052,5.2800
2019-05-24,IE0004621052,5.2730
2019-05-27,IE0004621052,5.2800
2019-05-28,IE0004621052,5.2920
2019-05-29,IE0004621052,5.2620
2019-05-31,IE0004621052,5.2120
2019-06-04,IE0004621052,5.2090
2019-06-05,IE0004621052,5.2340
2019-06-06,IE0004621052,5.2760
2019-06-07,IE0004621052,5.3230
2019-06-11,IE0004621052,5.3680
2019-06-12,IE0004621052,5.3180
2019-06-13,IE0004621052,5.3700
2019-06-14,IE0004621052,5.3550
2019-06-17,IE0004621052,5.3820
2019-06-21,IE0004621052,5.4730
2019-06-24,IE0004621052,5.4410
2019-06-25,IE0004621052,5.3520
2019-06-26,IE0004621052,5.3960
2019-06-27,IE0004621052,5.4450
2019-06-28,IE0004621052,5.4650
2019-07-01,IE0004621052,5.5670
2019-07-02,IE0004621052,5.5920
2019-07-03,IE0004621052,5.6260
2019-07-04,IE0004621052,5.6300
2019-07-05,IE0004621052,5.6470
2019-07-08,IE0004621052,5.6200
2019-07-09,IE0004621052,5.6890
2019-07-10,IE0004621052,5.7220
2019-07-11,IE0004621052,5.7220
2019-07-12,IE0004621052,5.7530
2019-07-15,IE0004621052,5.7620
2019-07-16,IE0004621052,5.7310
2019-07-17,IE0004621052,5.7240
2019-07-18,IE0004621052,5.7220
2019-07-19,IE0004621052,5.6780
2019-07-22,IE0004621052,5.7160
2019-07-23,IE0004621052,5.7870
2019-07-24,IE0004621052,5.8500
2019-07-25,IE0004621052,5.8120
2019-07-26,IE0004621052,5.8740
2019-07-29,IE0004621052,5.8450
2019-07-30,IE0004621052,5.8120
2019-07-31,IE0004621052,5.7330
2019-08-01,IE0004621052,5.7470
2019-08-02,IE0004621052,5.6380
2019-08-06,IE0004621052,5.4720
2019-08-07,IE0004621052,5.4810
2019-08-08,IE0004621052,5.6450
2019-08-09,IE0004621052,5.5750
2019-08-12,IE0004621052,5.4870
2019-08-13,IE0004621052,5.5930
2019-08-14,IE0004621052,5.4720
2019-08-16,IE0004621052,5.5670
2019-08-19,IE0004621052,5.6460
2019-08-20,IE0004621052,5.6200
2019-08-21,IE0004621052,5.6620
2019-08-22,IE0004621052,5.6520
2019-08-23,IE0004621052,5.5050
2019-08-26,IE0004621052,5.5260
2019-08-27,IE0004621052,5.5120
2019-08-28,IE0004621052,5.5210
2019-08-29,IE0004621052,5.6150
2019-08-30,IE0004621052,5.6470
2019-09-02,IE0004621052,5.6670
2019-09-03,IE0004621052,5.6180
2019-09-04,IE0004621052,5.6670
2019-09-05,IE0004621052,5.7570
2019-09-06,IE0004621052,5.7580
2019-09-09,IE0004621052,5.7240
2019-09-10,IE0004621052,5.6780
2019-09-11,IE0004621052,5.7600
2019-09-12,IE0004621052,5.7810
2019-09-13,IE0004621052,5.7470
2019-09-16,IE0004621052,5.7700
2019-09-17,IE0004621052,5.7690
2019-09-18,IE0004621052,5.7530
2019-09-19,IE0004621052,5.7530
2019-09-20,IE0004621052,5.7180
2019-09-23,IE0004621052,5.7160
2019-09-24,IE0004621052,5.6350
2019-09-25,IE0004621052,5.6940
2019-09-26,IE0004621052,5.6980
2019-09-27,IE0004621052,5.6030
2019-09-30,IE0004621052,5.6350
2019-10-01,IE0004621052,5.5870
2019-10-02,IE0004621052,5.4900
2019-10-03,IE0004621052,5.5220
2019-10-04,IE0004621052,5.6020
2019-10-07,IE0004621052,5.5800
2019-10-08,IE0004621052,5.4950
2019-10-09,IE0004621052,5.5290
2019-10-10,IE0004621052,5.5360
2019-10-11,IE0004621052,5.5980
2019-10-14,IE0004621052,5.6030
2019-10-15,IE0004621052,5.6680
2019-10-16,IE0004621052,5.6110
2019-10-17,IE0004621052,5.5890
2019-10-18,IE0004621052,5.5030
2019-10-21,IE0004621052,5.5340
2019-10-22,IE0004621052,5.4830
2019-10-23,IE0004621052,5.4740
2019-10-24,IE0004621052,5.5670
2019-10-25,IE0004621052,5.6240
2019-10-29,IE0004621052,5.6510
2019-10-30,IE0004621052,5.6930
2019-10-31,IE0004621052,5.6200
2019-11-04,IE0004621052,5.6700
2019-11-05,IE0004621052,5.6850
2019-11-06,IE0004621052,5.6690
2019-11-07,IE0004621052,5.7110
2019-11-08,IE0004621052,5.7210
2019-11-11,IE0004621052,5.7140
2019-11-12,IE0004621052,5.7570
2019-11-13,IE0004621052,5.7640
2019-11-14,IE0004621052,5.7760
2019-11-15,IE0004621052,5.8070
2019-11-18,IE0004621052,5.8090
2019-11-19,IE0004621052,5.8210
2019-11-20,IE0004621052,5.8180
2019-11-21,IE0004621052,5.7640
2019-11-22,IE0004621052,5.7910
2019-11-25,IE0004621052,5.8720
2019-11-26,IE0004621052,5.8910
2019-11-27,IE0004621052,5.9370
2019-11-28,IE0004621052,5.9330
2019-11-29,IE0004621052,5.9020
2019-12-02,IE0004621052,5.8000
2019-12-03,IE0004621052,5.7700
2019-12-04,IE0004621052,5.7610
2019-12-05,IE0004621052,5.7710
2019-12-06,IE0004621052,5.8350
2019-12-09,IE0004621052,5.7890
2019-12-10,IE0004621052,5.7730
2019-12-11,IE0004621052,5.8160
2019-12-12,IE0004621052,5.8670
2019-12-13,IE0004621052,5.8940
2019-12-16,IE0004621052,5.9460
2019-12-17,IE0004621052,5.9530
2019-12-18,IE0004621052,5.9690
2019-12-19,IE0004621052,6.0050
2019-12-20,IE0004621052,6.0580
2019-12-23,IE0004621052,6.0690
2019-12-24,IE0004621052,6.0710
2019-12-30,IE0004621052,6.0030
2019-12-31,IE0004621052,6.0050
2020-01-02,IE0004621052,6.1200
2020-01-03,IE0004621052,6.0990
2020-01-07,IE0004621052,6.1480
2020-01-08,IE0004621052,6.1990
2020-01-09,IE0004621052,6.2500
2020-01-10,IE0004621052,6.2560
